147.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.281394,-120.281986,2.0,2.0,2002083.0,84.15
148.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.281394,-120.271686,2.0,2.0,2002083.0,84.15
149.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.282594,-120.271886,2.0,2.0,2002083.0,84.15
150.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.282694,-120.282486,2.0,2.0,2002083.0,84.15
151.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.283894,-120.282886,2.0,2.0,2002083.0,84.15
152.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.283894,-120.272186,2.0,2.0,2002083.0,84.15
153.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.285094,-120.272486,2.0,2.0,2002083.0,84.15
154.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.286094,-120.286486,2.0,2.0,2002083.0,84.15
155.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.287294,-120.286986,2.0,2.0,2002083.0,84.15
156.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.287994,-120.267386,2.0,2.0,2002083.0,84.15
157.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.288594,-120.287486,2.0,2.0,2002083.0,84.15
158.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.289294,-120.267786,2.0,2.0,2002083.0,84.15
159.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.289794,-120.287986,2.0,2.0,2002083.0,84.15
160.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.290494,-120.268186,2.0,2.0,2002083.0,84.15
161.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.291894,-120.288786,2.0,2.0,2002083.0,84.15
162.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.293094,-120.289086,2.0,2.0,2002083.0,84.15
